		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
27/05/17	2:00 a	5.7	5.9	5.7	86	3.6	0.9	WSW	3.22	2.2	W	5.7	5.7	5.7	1.8	466.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.525	0.000	20.3	34	3.9	18.6	6.85	 .0455	0.00	1374	1	100.0	60
27/05/17	3:00 a	5.8	5.8	5.7	86	3.6	0.0	WSW	0.00	1.8	WSW	5.8	5.7	5.7	1.8	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.523	0.000	20.2	34	3.8	18.5	6.85	 .0455	0.00	1381	1	100.0	60
27/05/17	4:00 a	5.1	5.8	5.1	88	3.3	0.9	SSE	3.22	3.1	S	5.1	5.1	5.0	1.1	466.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.551	0.000	20.1	34	3.7	18.4	6.85	 .0455	0.00	1401	1	100.0	60
27/05/17	5:00 a	5.1	5.3	5.1	89	3.4	0.9	SSE	3.22	2.2	SE	5.1	5.1	5.0	1.1	466.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.551	0.000	20.1	33	3.3	18.3	6.69	 .0455	0.00	1382	1	100.0	60
27/05/17	6:00 a	4.9	5.2	4.8	90	3.4	0.4	SSE	1.61	1.8	SSE	4.9	4.8	4.8	0.9	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.560	0.000	20.1	33	3.3	18.3	6.69	 .0455	0.00	1400	1	100.0	60
27/05/17	7:00 a	4.2	4.8	3.9	91	2.8	0.4	SE	1.61	1.8	SE	4.2	4.1	4.1	0.3	466.5	0.00	0.0	11	0.95	63	0.0	0.00	0.0	0.590	0.000	19.8	33	3.1	18.0	6.70	 .0456	0.00	1402	1	100.0	60
27/05/17	8:00 a	6.3	6.3	4.2	85	3.9	0.4	SSE	1.61	2.7	S	6.3	6.2	6.2	7.4	466.7	0.00	0.0	166	14.28	399	0.5	0.12	1.5	0.502	0.000	20.1	34	3.7	18.3	6.85	 .0456	0.08	1400	1	100.0	60
27/05/17	9:00 a	7.5	7.5	6.3	78	3.9	0.9	NW	3.22	2.2	W	7.5	7.3	7.3	8.8	467.0	0.00	0.0	219	18.84	492	1.5	0.35	2.6	0.451	0.000	20.4	34	4.0	18.7	6.85	 .0455	0.10	1365	1	99.8	60
27/05/17	10:00 a	8.8	9.1	7.4	70	3.6	1.8	WSW	6.44	6.7	WSW	8.0	8.5	7.7	10.9	466.9	0.00	0.0	438	37.67	860	3.9	0.92	6.5	0.398	0.000	20.8	35	4.7	19.1	7.05	 .0454	0.00	1401	1	100.0	60
27/05/17	11:00 a	8.7	8.9	8.2	70	3.6	4.5	WSW	16.09	8.0	WSW	5.9	8.4	5.6	8.4	466.9	0.00	0.0	463	39.82	1039	5.0	1.18	7.8	0.400	0.000	21.4	36	5.7	19.8	7.23	 .0453	0.51	1380	1	100.0	60
27/05/17	12:00 p	8.5	8.8	8.4	71	3.5	2.7	WSW	9.66	8.9	WSW	6.9	8.2	6.7	7.7	466.7	0.00	0.0	229	19.70	679	2.5	0.59	6.3	0.410	0.000	21.6	35	5.4	19.9	7.03	 .0453	0.13	1401	1	100.0	60
27/05/17	1:00 p	5.2	8.5	5.2	86	3.1	3.6	NW	12.87	8.0	NW	2.4	5.1	2.3	2.1	466.6	2.00	3.6	139	11.96	204	1.4	0.33	2.0	0.546	0.000	21.3	35	5.2	19.6	7.04	 .0453	0.08	1392	1	100.0	60
27/05/17	2:00 p	7.8	7.9	5.2	81	4.7	1.3	SW	4.83	3.1	W	7.3	7.7	7.2	10.7	465.9	0.40	5.0	486	41.80	995	4.7	1.11	7.2	0.440	0.000	21.6	35	5.4	19.9	7.03	 .0452	0.23	1403	1	100.0	60
27/05/17	3:00 p	7.2	8.9	7.2	81	4.1	2.2	S	8.05	6.3	N	5.7	7.1	5.6	8.0	465.5	0.00	0.0	326	28.04	840	2.8	0.66	6.6	0.465	0.000	21.8	35	5.6	20.3	7.03	 .0451	0.18	1403	1	100.0	60
27/05/17	4:00 p	6.6	7.1	6.2	84	4.0	2.2	NE	8.05	6.3	NE	5.0	6.5	4.9	5.4	465.5	0.00	0.0	129	11.10	260	1.2	0.28	2.1	0.491	0.000	21.8	35	5.7	20.3	7.02	 .0451	0.08	1403	1	100.0	60
27/05/17	5:00 p	6.2	6.8	5.9	88	4.3	0.9	SE	3.22	3.6	WSW	6.2	6.2	6.2	5.3	465.7	1.80	17.8	46	3.96	134	0.0	0.00	0.8	0.507	0.000	21.8	36	6.0	20.3	7.20	 .0451	0.03	1401	1	100.0	60
27/05/17	6:00 p	5.7	6.3	5.7	90	4.2	0.9	SSE	3.22	4.0	W	5.7	5.7	5.7	2.9	465.8	0.60	2.2	8	0.69	21	0.0	0.00	0.0	0.525	0.000	21.8	36	6.1	20.4	7.20	 .0451	0.00	1400	1	100.0	60
27/05/17	7:00 p	5.9	5.9	5.6	88	4.1	1.3	SSE	4.83	2.7	S	5.2	5.9	5.2	2.2	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.516	0.000	21.8	36	6.0	20.3	7.20	 .0452	0.00	1379	1	100.0	60
27/05/17	8:00 p	5.6	6.0	5.5	90	4.0	1.3	S	4.83	3.6	S	4.8	5.6	4.8	1.8	466.4	0.40	0.0	0	0.00	0	0.0	0.00	0.0	0.532	0.000	21.6	37	6.2	20.1	7.33	 .0452	0.00	1401	1	100.0	60
27/05/17	9:00 p	5.7	5.7	5.6	89	4.0	0.4	SSW	1.61	1.8	S	5.7	5.7	5.7	2.7	466.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.528	0.000	21.4	36	5.7	19.9	7.23	 .0453	0.00	1376	1	100.0	60
27/05/17	10:00 p	5.3	5.7	5.3	89	3.6	0.9	SW	3.22	4.5	WSW	5.3	5.2	5.2	2.3	466.9	0.40	2.2	0	0.00	0	0.0	0.00	0.0	0.544	0.000	21.1	36	5.4	19.4	7.25	 .0454	0.00	1397	1	100.0	60
27/05/17	11:00 p	4.7	5.3	4.7	87	2.7	0.9	SW	3.22	2.7	WSW	4.6	4.6	4.4	1.4	466.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.569	0.000	20.1	37	4.9	18.5	7.35	 .0456	0.00	1364	1	99.7	60
28/05/17	12:00 a	4.3	4.7	4.3	87	2.3	1.8	WSW	6.44	5.4	WSW	2.8	4.2	2.7	-0.3	466.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.586	0.000	19.5	37	4.4	17.9	7.35	 .0457	0.00	1403	1	100.0	60
28/05/17	1:00 a	4.5	4.5	4.2	87	2.5	1.3	S	4.83	4.0	S	3.6	4.4	3.5	0.5	466.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.576	0.000	19.0	37	4.0	17.4	7.35	 .0458	0.00	1399	1	100.0	60
28/05/17	2:00 a	3.0	4.5	3.0	90	1.5	1.3	WSW	4.83	3.6	WSW	1.9	2.9	1.8	-1.2	466.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.639	0.000	18.7	37	3.7	17.1	7.35	 .0458	0.00	1361	1	99.5	60
28/05/17	3:00 a	2.9	3.0	2.6	91	1.6	1.3	WSW	4.83	3.6	WSW	1.8	2.8	1.7	-1.3	466.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.644	0.000	18.3	36	3.0	16.6	7.15	 .0458	0.00	1374	1	100.0	60
28/05/17	4:00 a	3.3	3.3	2.7	90	1.8	0.9	WSW	3.22	2.7	WSW	3.1	3.3	3.1	0.1	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.625	0.000	18.2	36	2.8	16.4	7.16	 .0459	0.00	1353	1	98.9	60
28/05/17	5:00 a	3.7	3.7	3.1	91	2.3	0.4	W	1.61	3.1	WSW	3.7	3.6	3.6	0.6	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.611	0.000	18.0	36	2.7	16.3	7.16	 .0459	0.00	1405	1	100.0	60
28/05/17	6:00 a	3.6	3.7	3.4	92	2.4	0.4	S	1.61	1.8	SE	3.6	3.5	3.5	0.5	466.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.616	0.000	17.9	36	2.6	16.2	7.17	 .0459	0.00	1402	1	100.0	60
28/05/17	7:00 a	3.5	3.6	3.4	92	2.3	1.3	SE	4.83	2.7	SE	2.4	3.4	2.4	-0.5	466.6	0.00	0.0	7	0.60	26	0.0	0.00	0.0	0.618	0.000	17.9	36	2.6	16.2	7.17	 .0460	0.00	1389	1	100.0	60
28/05/17	8:00 a	4.4	4.4	3.4	90	2.9	0.4	E	1.61	2.2	E	4.4	4.3	4.3	4.2	467.0	0.00	0.0	90	7.74	364	0.3	0.07	1.3	0.581	0.000	18.8	36	3.4	17.2	7.17	 .0458	0.03	1397	1	100.0	60
28/05/17	9:00 a	6.1	6.1	4.4	79	2.7	0.4	E	1.61	2.2	W	6.1	5.9	5.9	7.0	467.1	0.00	0.0	192	16.51	494	1.5	0.35	2.7	0.509	0.000	19.4	35	3.5	17.7	7.05	 .0457	0.08	1404	1	100.0	60
28/05/17	10:00 a	7.3	7.3	6.1	69	2.0	1.8	W	6.44	6.7	W	6.3	7.1	6.0	8.4	467.1	0.00	0.0	356	30.62	759	3.4	0.80	5.6	0.458	0.000	20.1	35	4.1	18.4	7.05	 .0456	0.18	1400	1	100.0	60
28/05/17	11:00 a	7.2	7.5	7.1	72	2.5	1.3	W	4.83	4.5	WSW	6.6	6.9	6.3	7.2	467.1	0.00	0.0	222	19.09	334	2.1	0.50	3.0	0.465	0.000	20.6	35	4.6	18.9	7.05	 .0455	0.10	1384	1	100.0	60
28/05/17	12:00 p	7.9	7.9	7.2	70	2.8	2.2	WSW	8.05	5.4	WSW	6.5	7.6	6.2	7.4	466.6	0.00	0.0	249	21.42	322	2.7	0.64	3.5	0.435	0.000	20.8	35	4.7	19.1	7.05	 .0454	0.13	1402	1	100.0	60
28/05/17	1:00 p	9.4	9.4	7.9	67	3.6	2.2	WSW	8.05	5.8	WSW	8.3	9.1	8.0	10.7	466.1	0.00	0.0	406	34.92	675	4.3	1.01	6.3	0.373	0.000	21.2	35	5.1	19.4	7.05	 .0453	0.20	1348	1	98.5	60
28/05/17	2:00 p	9.6	9.9	9.4	67	3.7	1.8	WSW	6.44	6.3	WSW	8.8	9.3	8.6	11.8	465.5	0.00	0.0	451	38.79	867	4.6	1.08	8.0	0.366	0.000	21.4	34	4.9	19.7	6.84	 .0452	0.25	1381	1	100.0	60
28/05/17	3:00 p	9.8	10.0	9.1	69	4.4	3.1	WSW	11.27	6.7	WSW	8.2	9.6	7.9	11.0	465.0	0.00	0.0	399	34.32	970	3.5	0.83	6.1	0.356	0.000	21.4	34	4.9	19.8	6.84	 .0451	0.25	1401	1	100.0	60
28/05/17	4:00 p	9.1	9.8	9.0	72	4.3	3.1	W	11.27	6.7	WSW	7.3	8.8	7.1	8.8	465.0	0.00	0.0	215	18.49	278	1.4	0.33	1.8	0.387	0.000	21.4	34	4.9	19.8	6.84	 .0451	0.13	1376	1	100.0	60
28/05/17	5:00 p	7.2	9.1	7.0	80	3.9	4.0	WSW	14.48	7.6	WSW	4.4	7.1	4.3	3.9	465.2	0.00	0.0	72	6.19	132	0.3	0.07	0.9	0.465	0.000	21.3	34	4.8	19.6	6.84	 .0452	0.08	1404	1	100.0	60
28/05/17	6:00 p	6.4	7.4	6.4	82	3.6	2.7	WNW	9.66	6.7	NW	4.4	6.3	4.3	1.4	465.5	0.00	0.0	15	1.29	47	0.0	0.00	0.0	0.495	0.000	21.3	35	5.2	19.6	7.04	 .0452	0.00	1402	1	100.0	60
28/05/17	7:00 p	6.2	6.4	6.0	85	3.8	2.7	W	9.66	5.8	W	4.1	6.1	4.1	0.9	465.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.507	0.000	21.1	35	5.0	19.4	7.05	 .0453	0.05	1400	1	100.0	60
28/05/17	8:00 p	6.2	6.3	6.2	86	4.1	1.8	W	6.44	4.0	W	5.0	6.2	4.9	1.8	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.505	0.000	21.0	35	4.9	19.3	7.05	 .0453	0.03	1399	1	100.0	60
28/05/17	9:00 p	5.6	6.2	5.6	88	3.7	1.3	WNW	4.83	4.9	WSW	4.8	5.5	4.7	1.6	466.5	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.532	0.000	20.8	35	4.7	19.1	7.05	 .0454	0.03	1398	1	100.0	60
28/05/17	10:00 p	5.0	5.6	4.9	91	3.7	0.9	SW	3.22	4.9	WSW	4.9	4.9	4.9	1.8	466.8	0.40	0.8	0	0.00	0	0.0	0.00	0.0	0.556	0.000	20.5	34	4.1	18.8	6.85	 .0455	0.00	1367	1	99.9	60
28/05/17	11:00 p	5.0	5.2	5.0	91	3.7	0.9	S	3.22	4.0	S	4.9	4.9	4.9	1.8	466.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.556	0.000	20.2	34	3.8	18.5	6.85	 .0456	0.00	1399	1	100.0	60
29/05/17	12:00 a	4.4	5.0	4.4	95	3.7	0.9	NNE	3.22	3.1	NE	4.3	4.5	4.4	1.3	466.6	2.60	9.2	0	0.00	0	0.0	0.00	0.0	0.579	0.000	20.1	34	3.7	18.3	6.85	 .0456	0.00	1397	1	100.0	60
29/05/17	1:00 a	4.7	4.7	4.4	93	3.6	1.3	WSW	4.83	4.9	WSW	3.8	4.7	3.8	0.7	466.4	2.60	13.6	0	0.00	0	0.0	0.00	0.0	0.569	0.000	19.9	34	3.6	18.2	6.85	 .0456	0.00	1395	1	100.0	60
29/05/17	2:00 a	4.8	4.8	4.7	90	3.3	2.2	WSW	8.05	5.8	WSW	2.9	4.7	2.8	-0.3	466.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.565	0.000	19.8	34	3.5	18.1	6.85	 .0456	0.00	1373	1	100.0	60
29/05/17	3:00 a	4.4	4.8	4.4	89	2.7	1.3	WSW	4.83	3.6	WSW	3.5	4.3	3.4	0.3	466.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.581	0.000	19.8	34	3.5	18.0	6.85	 .0456	0.00	1397	1	100.0	60
29/05/17	4:00 a	3.9	4.4	3.8	92	2.7	0.9	SW	3.22	4.5	SW	3.7	3.8	3.7	0.5	465.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.602	0.000	19.7	34	3.4	17.9	6.85	 .0456	0.00	1391	1	100.0	60
29/05/17	5:00 a	3.7	3.9	3.6	92	2.5	1.8	WSW	6.44	4.9	WSW	2.1	3.6	2.0	-1.2	466.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.611	0.000	19.6	34	3.3	17.8	6.85	 .0456	0.00	1397	1	100.0	60
29/05/17	6:00 a	3.8	3.9	3.7	86	1.7	1.8	WSW	6.44	4.9	WSW	2.2	3.7	2.1	-1.1	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.604	0.000	19.5	34	3.2	17.7	6.85	 .0456	0.00	1394	1	100.0	60
29/05/17	7:00 a	4.2	4.2	3.6	86	2.1	0.9	WSW	3.22	4.0	WSW	4.1	4.1	3.9	1.1	466.5	0.00	0.0	23	1.98	54	0.0	0.00	0.0	0.588	0.000	19.4	34	3.1	17.6	6.85	 .0457	0.00	1373	1	100.0	60
29/05/17	8:00 a	5.8	5.8	4.2	78	2.3	1.3	WSW	4.83	3.6	WSW	5.1	5.7	4.9	6.1	466.9	0.00	0.0	167	14.36	492	0.3	0.07	1.3	0.521	0.000	19.7	34	3.4	17.9	6.85	 .0457	0.10	1369	1	100.0	60
29/05/17	9:00 a	6.7	6.7	5.9	75	2.5	1.8	WNW	6.44	4.0	NW	5.5	6.4	5.3	7.9	467.1	0.00	0.0	329	28.30	657	1.9	0.45	3.8	0.486	0.000	20.2	36	4.7	18.6	7.22	 .0456	0.15	1386	1	100.0	60
29/05/17	10:00 a	7.5	7.8	6.7	69	2.2	1.3	WSW	4.83	4.5	WSW	7.0	7.2	6.7	10.6	467.1	0.00	0.0	556	47.82	724	4.0	0.94	5.3	0.451	0.000	20.6	36	5.0	19.0	7.23	 .0455	0.25	1363	1	99.6	60
29/05/17	11:00 a	8.8	8.8	7.5	63	2.1	2.2	W	8.05	5.4	WSW	7.6	8.4	7.2	9.5	467.0	0.00	0.0	358	30.79	1116	3.8	0.90	9.2	0.398	0.000	21.1	38	6.2	19.5	7.55	 .0453	0.20	1400	1	100.0	60
29/05/17	12:00 p	8.7	8.8	8.4	65	2.4	3.6	WSW	12.87	7.2	WSW	6.4	8.3	6.1	7.7	466.7	0.00	0.0	301	25.89	615	3.2	0.75	6.1	0.403	0.000	21.4	38	6.5	19.9	7.53	 .0452	0.18	1401	1	100.0	60
29/05/17	1:00 p	9.7	9.7	8.6	62	2.7	3.6	W	12.87	7.2	WSW	7.7	9.3	7.3	10.3	466.2	0.00	0.0	477	41.03	1060	5.5	1.30	10.1	0.361	0.000	21.7	37	6.3	20.2	7.33	 .0452	0.30	1365	1	99.8	60
29/05/17	2:00 p	9.8	9.9	9.2	63	3.1	4.0	WSW	14.48	8.5	WSW	7.4	9.4	7.1	9.9	465.9	0.00	0.0	453	38.96	1211	5.0	1.18	9.4	0.356	0.000	21.8	36	6.1	20.4	7.20	 .0451	0.30	1399	1	100.0	60
29/05/17	3:00 p	9.9	10.1	9.4	63	3.2	4.0	WSW	14.48	8.0	WSW	7.7	9.6	7.3	10.3	465.4	0.00	0.0	430	36.98	977	3.8	0.90	7.2	0.350	0.000	22.2	37	6.8	21.0	7.31	 .0450	0.28	1402	1	100.0	60
29/05/17	4:00 p	9.4	10.3	9.4	65	3.1	4.0	WSW	14.48	8.0	WSW	7.0	9.1	6.7	9.3	465.2	0.00	0.0	333	28.64	689	1.9	0.45	2.8	0.373	0.000	22.6	37	7.1	21.6	7.30	 .0449	0.20	1381	1	100.0	60
29/05/17	5:00 p	8.2	9.8	8.2	73	3.6	3.6	W	12.87	7.2	WNW	5.9	7.9	5.7	6.0	465.3	0.00	0.0	152	13.07	369	0.4	0.09	1.2	0.424	0.000	22.9	37	7.5	22.1	7.28	 .0448	0.13	1369	1	100.0	60
29/05/17	6:00 p	7.5	8.3	7.4	75	3.4	2.7	W	9.66	5.8	WNW	5.7	7.3	5.5	1.9	465.4	0.00	0.0	20	1.72	163	0.0	0.00	0.0	0.451	0.000	22.9	37	7.5	22.1	7.28	 .0448	0.03	1351	1	98.8	60
29/05/17	7:00 p	6.6	7.5	6.6	81	3.5	0.9	W	3.22	3.6	W	6.6	6.4	6.4	2.7	465.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.491	0.000	22.2	37	6.8	21.0	7.31	 .0450	0.03	1375	1	100.0	60
29/05/17	8:00 p	5.9	6.6	5.9	84	3.4	1.3	WSW	4.83	3.6	WSW	5.2	5.8	5.1	1.3	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.516	0.000	21.8	36	6.1	20.4	7.20	 .0451	0.03	1393	1	100.0	60
29/05/17	9:00 p	4.4	5.9	4.4	88	2.6	1.3	S	4.83	3.6	S	3.5	4.3	3.4	-0.4	466.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.581	0.000	21.7	36	5.9	20.2	7.21	 .0452	0.03	1378	1	100.0	60
29/05/17	10:00 p	3.8	4.4	3.8	91	2.5	0.4	S	1.61	1.8	SW	3.8	3.8	3.8	-0.1	466.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.604	0.000	21.3	36	5.6	19.7	7.24	 .0453	0.00	1398	1	100.0	60
29/05/17	11:00 p	4.9	5.0	3.6	88	3.1	0.9	WSW	3.22	3.1	S	4.8	4.8	4.8	0.9	466.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.560	0.000	20.9	36	5.3	19.2	7.24	 .0454	0.00	1395	1	100.0	60
30/05/17	12:00 a	3.3	4.8	3.3	90	1.8	0.4	WSW	1.61	2.7	WSW	3.3	3.3	3.3	-0.6	466.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.625	0.000	20.5	35	4.5	18.8	7.05	 .0455	0.00	1376	1	100.0	60
30/05/17	1:00 a	3.8	3.8	3.0	92	2.6	0.9	SW	3.22	2.7	WSW	3.6	3.7	3.5	-0.3	466.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.606	0.000	20.2	35	4.3	18.6	7.05	 .0455	0.00	1372	1	100.0	60
30/05/17	2:00 a	3.4	4.0	3.4	90	1.9	0.9	W	3.22	2.7	WNW	3.2	3.3	3.1	-0.8	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.623	0.000	20.1	35	4.1	18.4	7.05	 .0455	0.00	1356	1	99.1	60
30/05/17	3:00 a	2.7	3.4	2.4	93	1.7	1.3	S	4.83	4.5	S	1.6	2.7	1.6	-2.3	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.650	0.000	19.8	35	3.9	18.2	7.05	 .0455	0.00	1366	1	99.9	60
30/05/17	4:00 a	3.0	3.0	2.2	93	2.0	0.4	W	1.61	2.2	W	3.0	3.0	3.0	-0.9	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.639	0.000	19.8	34	3.5	18.0	6.85	 .0456	0.00	1396	1	100.0	60
30/05/17	5:00 a	2.9	3.2	2.9	92	1.7	0.4	W	1.61	2.2	W	2.9	2.8	2.8	-1.1	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.644	0.000	19.7	34	3.4	17.9	6.85	 .0456	0.00	1389	1	100.0	60
30/05/17	6:00 a	1.4	2.9	1.4	94	0.6	0.9	SE	3.22	2.7	SE	1.0	1.4	0.9	-2.9	466.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.704	0.000	19.5	34	3.2	17.7	6.85	 .0457	0.00	1400	1	100.0	60
30/05/17	7:00 a	1.2	1.5	0.5	95	0.5	0.9	SSE	3.22	2.2	SE	0.7	1.1	0.7	-2.9	466.8	0.00	0.0	29	2.49	127	0.0	0.00	0.0	0.715	0.000	19.4	34	3.1	17.6	6.85	 .0457	0.00	1340	1	98.0	60
30/05/17	8:00 a	3.4	3.4	1.1	90	1.9	0.9	SSE	3.22	2.2	SSE	3.2	3.3	3.1	4.4	467.1	0.00	0.0	176	15.14	404	0.5	0.12	1.4	0.623	0.000	19.6	35	3.7	17.8	7.05	 .0457	0.08	1394	1	100.0	60
30/05/17	9:00 a	7.2	7.2	3.4	74	2.8	0.4	SE	1.61	2.7	SE	7.2	6.9	6.9	10.5	467.4	0.00	0.0	436	37.50	577	2.3	0.54	3.7	0.465	0.000	20.1	35	4.2	18.4	7.05	 .0456	0.18	1348	1	98.5	60
30/05/17	10:00 a	7.6	7.9	7.0	67	1.9	0.9	N	3.22	2.7	NW	7.6	7.3	7.3	10.9	467.4	0.00	0.0	508	43.69	729	3.8	0.90	5.0	0.447	0.000	20.6	35	4.6	18.9	7.05	 .0455	0.00	1399	1	100.0	60
30/05/17	11:00 a	7.8	7.8	7.2	64	1.4	1.3	N	4.83	3.1	NNE	7.4	7.4	7.0	9.0	467.3	0.00	0.0	331	28.47	394	3.2	0.75	3.9	0.438	0.000	21.2	35	5.1	19.4	7.05	 .0454	0.38	1374	1	100.0	60
30/05/17	12:00 p	6.4	8.0	6.4	75	2.3	1.3	N	4.83	4.9	N	5.8	6.2	5.6	6.0	467.1	0.40	2.4	185	15.91	362	1.9	0.45	3.6	0.495	0.000	21.6	37	6.2	20.1	7.33	 .0453	0.10	1391	1	100.0	60
30/05/17	1:00 p	7.1	7.1	6.1	73	2.6	0.4	NNW	1.61	2.2	WSW	7.1	6.9	6.9	7.8	466.8	0.00	0.0	223	19.18	411	2.2	0.52	3.8	0.468	0.000	21.4	36	5.7	19.8	7.23	 .0453	0.10	1349	1	98.6	60
30/05/17	2:00 p	6.5	7.7	6.5	80	3.3	2.7	NNE	9.66	6.7	NNE	4.5	6.4	4.4	5.2	466.3	0.00	0.0	210	18.06	397	1.9	0.45	3.7	0.493	0.000	21.4	35	5.3	19.8	7.04	 .0453	0.13	1306	1	95.5	60
30/05/17	3:00 p	7.0	7.1	6.3	74	2.7	2.7	N	9.66	6.3	NNE	5.1	6.8	4.9	4.8	465.9	0.00	0.0	125	10.75	183	1.1	0.26	1.6	0.472	0.000	21.4	36	5.7	19.8	7.23	 .0452	0.08	1396	1	100.0	60
30/05/17	4:00 p	6.1	7.3	6.1	79	2.7	0.9	N	3.22	3.6	SW	6.1	5.9	5.9	4.9	465.9	0.00	0.0	53	4.56	130	0.1	0.02	1.0	0.509	0.000	21.6	36	5.8	20.0	7.22	 .0452	0.03	1357	1	99.2	60
30/05/17	5:00 p	5.8	6.1	5.6	85	3.5	2.2	W	8.05	4.9	WNW	4.1	5.7	4.0	3.6	465.9	0.20	0.0	70	6.02	209	0.0	0.00	0.0	0.521	0.000	21.7	37	6.3	20.2	7.33	 .0451	0.05	1256	1	91.8	60
30/05/17	6:00 p	5.3	6.1	5.3	85	3.0	1.3	W	4.83	4.0	WSW	4.6	5.2	4.4	1.7	466.0	0.00	0.0	25	2.15	181	0.0	0.00	0.0	0.542	0.000	21.4	36	5.7	19.9	7.23	 .0452	0.03	1389	1	100.0	60
30/05/17	7:00 p	4.0	5.3	4.0	88	2.2	0.0	SSE	0.00	1.3	SSE	4.0	3.9	3.9	0.8	466.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.597	0.000	21.3	37	6.0	19.7	7.34	 .0453	0.00	1357	1	99.2	60
30/05/17	8:00 p	3.4	4.0	3.3	89	1.7	0.4	SSE	1.61	1.3	SSE	3.4	3.3	3.3	0.2	466.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.623	0.000	21.2	37	5.9	19.6	7.35	 .0453	0.00	1321	1	96.6	60
30/05/17	9:00 p	2.9	3.6	2.9	89	1.3	1.3	SSE	4.83	3.6	SSE	1.8	2.9	1.8	-1.4	466.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.641	0.000	20.9	36	5.3	19.2	7.24	 .0454	0.00	1347	1	98.5	60
30/05/17	10:00 p	2.4	3.3	2.4	90	0.9	1.3	SSE	4.83	3.1	SSE	1.2	2.3	1.2	-2.1	467.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.664	0.000	20.5	36	4.9	18.9	7.23	 .0455	0.00	1400	1	100.0	60
30/05/17	11:00 p	1.6	2.4	1.5	92	0.4	0.4	SSE	1.61	2.2	SSE	1.6	1.5	1.5	-1.7	467.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.699	0.000	19.9	35	4.0	18.3	7.05	 .0456	0.00	1398	1	100.0	60
31/05/17	12:00 a	1.1	1.8	1.1	92	-0.0	0.9	SSE	3.22	2.7	SSE	0.7	1.0	0.6	-2.7	467.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.718	0.000	19.6	35	3.7	17.8	7.05	 .0457	0.00	1398	1	100.0	60
31/05/17	1:00 a	1.4	1.5	1.1	92	0.2	0.9	SSE	3.22	2.2	SSE	0.9	1.3	0.9	-2.3	466.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.706	0.000	19.3	34	3.0	17.5	6.85	 .0457	0.00	1394	1	100.0	60
